real_estate_type,district,governorate,area_m2,bedrooms_number,bathrooms_number,price,general_district,apartment_configuration,bathroom_bedroom_ratio,price_per_sq_m_2
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,205.0,4,4,10500000.0,5th settlement,4 - 4,1.0,51219.51
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,183.0,3,3,8815000.0,5th settlement,3 - 3,1.0,48169.4
Apartment,Madinaty,Cairo,103.0,3,2,6580000.0,Madinaty,3 - 2,0.67,63883.5
Apartment,Madinaty,Cairo,140.0,3,2,8918000.0,Madinaty,3 - 2,0.67,63700.0
Apartment,One Kattameya - Katameya,Cairo,113.0,2,1,2800000.0,Katameya,2 - 1,0.5,24778.76
Apartment,Degla Landmark Compound - Nasr City,Cairo,88.0,2,2,1970000.0,Nasr City,2 - 2,1.0,22386.36
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,72.0,1,1,6325000.0,5th settlement,1 - 1,1.0,87847.22
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,58.0,1,1,2900000.0,1st settlement,1 - 1,1.0,50000.0
Apartment,Nasr City,Cairo,150.0,3,2,3500000.0,Nasr City,3 - 2,0.67,23333.33
Apartment,Mountain View 1 Compound - 1st Settlement - New Cairo,Cairo,155.0,3,2,12405000.0,1st settlement,3 - 2,0.67,80032.26
Apartment,New Heliopolis,Cairo,167.0,3,3,2660000.0,New Heliopolis,3 - 3,1.0,15928.14
Apartment,South 90 Street - 5th Settlement - New Cairo,Cairo,205.0,3,3,16305000.0,5th settlement,3 - 3,1.0,79536.59
Apartment,Golden Square - 5th Settlement - New Cairo,Cairo,205.0,3,3,16305000.0,5th settlement,3 - 3,1.0,79536.59
Apartment,Golden Square - 5th Settlement - New Cairo,Cairo,195.0,3,3,15403000.0,5th settlement,3 - 3,1.0,78989.74
Apartment,New Cairo,Cairo,195.0,3,3,15403000.0,Other,3 - 3,1.0,78989.74
Apartment,South 90 Street - 5th Settlement - New Cairo,Cairo,195.0,3,3,15403000.0,5th settlement,3 - 3,1.0,78989.74
Apartment,Madinaty,Cairo,74.0,2,1,4596000.0,Madinaty,2 - 1,0.5,62108.11
Apartment,New Capital City,Cairo,150.0,3,3,9000000.0,New Capital City,3 - 3,1.0,60000.0
Apartment,R7 - New Capital City,Cairo,150.0,3,3,9000000.0,New Capital City,3 - 3,1.0,60000.0
Apartment,La Capital - New Capital City,Cairo,150.0,3,3,9000000.0,New Capital City,3 - 3,1.0,60000.0
Apartment,New Cairo,Cairo,128.0,2,3,11064000.0,Other,2 - 3,1.5,86437.5
Apartment,EL Patio ORO Compound - 5th Settlement - New Cairo,Cairo,128.0,2,3,11064000.0,5th settlement,2 - 3,1.5,86437.5
Apartment,5th Settlement - New Cairo,Cairo,128.0,2,3,11064000.0,5th settlement,2 - 3,1.5,86437.5
Apartment,South 90 Street - 5th Settlement - New Cairo,Cairo,128.0,2,3,11064000.0,5th settlement,2 - 3,1.5,86437.5
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,145.0,2,2,7300000.0,5th settlement,2 - 2,1.0,50344.83
Apartment,Al Andalous - 5th Settlement - New Cairo,Cairo,132.0,3,2,2772000.0,5th settlement,3 - 2,0.67,21000.0
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,89.0,2,2,10600000.0,5th settlement,2 - 2,1.0,119101.12
Apartment,Privado - Madinaty,Cairo,100.0,2,2,4400000.0,Madinaty,2 - 2,1.0,44000.0
Apartment,Madinaty,Cairo,142.0,3,2,8164350.0,Madinaty,3 - 2,0.67,57495.42
Apartment,White residence Compound - 5th Settlement - New Cairo,Cairo,183.0,3,2,13100000.0,5th settlement,3 - 2,0.67,71584.7
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,151.0,3,3,9600000.0,1st settlement,3 - 3,1.0,63576.16
Apartment,Galleria Moon Valley Compound - 5th Settlement - New Cairo,Cairo,132.0,2,2,7033000.0,5th settlement,2 - 2,1.0,53280.3
Apartment,Reve du nil - Maadi,Cairo,57.0,2,2,6000000.0,Maadi,2 - 2,1.0,105263.16
Apartment,Andalus - New Cairo,Cairo,190.0,3,3,4180000.0,Other,3 - 3,1.0,22000.0
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,206.0,3,3,9870000.0,5th settlement,3 - 3,1.0,47912.62
Apartment,Privado - Madinaty,Cairo,150.0,3,3,13000000.0,Madinaty,3 - 3,1.0,86666.67
Apartment,Al Andalous - 5th Settlement - New Cairo,Cairo,188.0,4,3,4200000.0,5th settlement,4 - 3,0.75,22340.43
Apartment,Madinaty,Cairo,210.0,3,3,10100000.0,Madinaty,3 - 3,1.0,48095.24
Apartment,Lake view Residence Compound - 5th Settlement - New Cairo,Cairo,143.0,2,2,11200000.0,5th settlement,2 - 2,1.0,78321.68
Apartment,Noor City - New Capital City,Cairo,83.0,2,1,5000000.0,New Capital City,2 - 1,0.5,60240.96
Apartment,Garden Heights - 5th Settlement - New Cairo,Cairo,186.0,3,2,5000000.0,5th settlement,3 - 2,0.67,26881.72
Apartment,El Banafseg 6 - 1st Settlement - New Cairo,Cairo,220.0,3,3,8000000.0,1st settlement,3 - 3,1.0,36363.64
Apartment,Park Central - Mostakbal City,Cairo,124.0,2,3,9600000.0,Mostakbal City,2 - 3,1.5,77419.35
Apartment,Beit Al Watan - 5th Settlement - New Cairo,Cairo,178.0,3,2,4600000.0,5th settlement,3 - 2,0.67,25842.7
Apartment,Shorouk City,Cairo,210.0,3,3,3650000.0,Shorouk City,3 - 3,1.0,17380.95
Apartment,Midtown Condo - New Capital City,Cairo,210.0,3,2,5000000.0,New Capital City,3 - 2,0.67,23809.52
Apartment,Mountain View iCity Compound - 5th Settlement - New Cairo,Cairo,170.0,3,3,6250000.0,5th settlement,3 - 3,1.0,36764.71
Apartment,Al Andalous - 5th Settlement - New Cairo,Cairo,186.0,3,3,4000000.0,5th settlement,3 - 3,1.0,21505.38
Apartment,Fifth Square Compound - 5th Settlement - New Cairo,Cairo,132.0,2,2,8200000.0,5th settlement,2 - 2,1.0,62121.21
Apartment,Privado - Madinaty,Cairo,131.0,3,2,4000000.0,Madinaty,3 - 2,0.67,30534.35
Apartment,New Narges - 5th Settlement - New Cairo,Cairo,170.0,3,3,4200000.0,5th settlement,3 - 3,1.0,24705.88
Apartment,1st Settlement - New Cairo,Cairo,113.0,2,2,5000000.0,1st settlement,2 - 2,1.0,44247.79
Apartment,Arabesque - El Fostat,Cairo,124.0,2,2,5900000.0,El Fostat,2 - 2,1.0,47580.65
Apartment,90 Avenue Compound - 5th Settlement - New Cairo,Cairo,162.0,2,2,8000000.0,5th settlement,2 - 2,1.0,49382.72
Apartment,90 Avenue Compound - 5th Settlement - New Cairo,Cairo,245.0,3,3,8000000.0,5th settlement,3 - 3,1.0,32653.06
Apartment,Fifth Square Compound - 5th Settlement - New Cairo,Cairo,147.0,3,2,10000000.0,5th settlement,3 - 2,0.67,68027.21
Apartment,Neopolis - Mostakbal City,Cairo,178.0,3,3,5000000.0,Mostakbal City,3 - 3,1.0,28089.89
Apartment,North Rehab - 1st Settlement - New Cairo,Cairo,82.0,2,2,4000000.0,1st settlement,2 - 2,1.0,48780.49
Apartment,Crystal Plaza - Katameya,Cairo,140.0,2,3,2650000.0,Katameya,2 - 3,1.5,18928.57
Apartment,Galleria Compound - 5th Settlement - New Cairo,Cairo,151.0,2,2,15700000.0,5th settlement,2 - 2,1.0,103973.51
Apartment,Privado - Madinaty,Cairo,155.0,3,3,7100000.0,Madinaty,3 - 3,1.0,45806.45
Apartment,Noor City - New Capital City,Cairo,174.0,3,2,9220640.0,New Capital City,3 - 2,0.67,52992.18
Apartment,Sodic East - New Heliopolis,Cairo,125.0,2,2,10000000.0,New Heliopolis,2 - 2,1.0,80000.0
Apartment,One Kattameya - Katameya,Cairo,175.0,3,3,4500000.0,Katameya,3 - 3,1.0,25714.29
Apartment,Privado - Madinaty,Cairo,136.0,3,2,9000000.0,Madinaty,3 - 2,0.67,66176.47
Apartment,Downtown - New Capital City,Cairo,147.0,3,2,7300000.0,New Capital City,3 - 2,0.67,49659.86
Apartment,Sheraton,Cairo,188.0,3,3,11000000.0,Sheraton,3 - 3,1.0,58510.64
Apartment,Sarai - Mostakbal City,Cairo,175.0,3,3,6600000.0,Mostakbal City,3 - 3,1.0,37714.29
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,250.0,4,3,10250000.0,5th settlement,4 - 3,0.75,41000.0
Apartment,Sarai - Mostakbal City,Cairo,120.0,2,2,5000000.0,Mostakbal City,2 - 2,1.0,41666.67
Apartment,Sarai - Mostakbal City,Cairo,175.0,3,3,6900000.0,Mostakbal City,3 - 3,1.0,39428.57
Apartment,AZAD Compound - 5th Settlement - New Cairo,Cairo,140.0,3,2,8000000.0,5th settlement,3 - 2,0.67,57142.86
Apartment,Mountain View 1.1 - 1st Settlement - New Cairo,Cairo,150.0,3,2,12000000.0,1st settlement,3 - 2,0.67,80000.0
Apartment,EL Patio ORO Compound - 5th Settlement - New Cairo,Cairo,120.0,2,2,6750000.0,5th settlement,2 - 2,1.0,56250.0
Apartment,Sodic East - New Heliopolis,Cairo,155.0,3,2,5800000.0,New Heliopolis,3 - 2,0.67,37419.35
Apartment,Privado - Madinaty,Cairo,101.0,2,2,9200000.0,Madinaty,2 - 2,1.0,91089.11
Apartment,EL Patio ORO Compound - 5th Settlement - New Cairo,Cairo,171.0,3,3,12000000.0,5th settlement,3 - 3,1.0,70175.44
Apartment,Sarai - Mostakbal City,Cairo,175.0,3,3,7500000.0,Mostakbal City,3 - 3,1.0,42857.14
Apartment,Neopolis - Mostakbal City,Cairo,172.0,3,3,3800000.0,Mostakbal City,3 - 3,1.0,22093.02
Apartment,Fifth Square Compound - 5th Settlement - New Cairo,Cairo,168.0,3,3,12200000.0,5th settlement,3 - 3,1.0,72619.05
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,99.0,1,2,5500000.0,5th settlement,1 - 2,2.0,55555.56
Apartment,El Maadi - Maadi,Cairo,250.0,3,3,10200000.0,Maadi,3 - 3,1.0,40800.0
Apartment,Sarai - Mostakbal City,Cairo,159.0,3,4,8674000.0,Mostakbal City,3 - 4,1.33,54553.46
Apartment,Privado - Madinaty,Cairo,146.0,3,3,10850000.0,Madinaty,3 - 3,1.0,74315.07
Apartment,Midtown Condo - New Capital City,Cairo,210.0,3,2,4200000.0,New Capital City,3 - 2,0.67,20000.0
Apartment,The Icon Residence Compound - 5th Settlement - New Cairo,Cairo,175.0,3,3,5900000.0,5th settlement,3 - 3,1.0,33714.29
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,72.0,1,1,9000000.0,5th settlement,1 - 1,1.0,125000.0
Apartment,1st Settlement - New Cairo,Cairo,127.0,2,2,9450000.0,1st settlement,2 - 2,1.0,74409.45
Apartment,Degla Landmark Compound - Nasr City,Cairo,97.0,2,2,1950000.0,Nasr City,2 - 2,1.0,20103.09
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,155.0,3,3,11406169.0,1st settlement,3 - 3,1.0,73588.19
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,60.0,1,1,3000000.0,1st settlement,1 - 1,1.0,50000.0
Apartment,Village Gardens Katameya Compound - 5th Settlement - New Cairo,Cairo,185.0,3,3,12600000.0,5th settlement,3 - 3,1.0,68108.11
Apartment,South of Academy - 5th Settlement - New Cairo,Cairo,210.0,3,2,7100000.0,5th settlement,3 - 2,0.67,33809.52
Apartment,Madinaty,Cairo,116.0,3,2,7800000.0,Madinaty,3 - 2,0.67,67241.38
Apartment,Nasr City,Cairo,180.0,3,2,4800000.0,Nasr City,3 - 2,0.67,26666.67
Apartment,Nasr City,Cairo,175.0,3,2,4300000.0,Nasr City,3 - 2,0.67,24571.43
Apartment,Sky Condos Sodic Compound - 5th Settlement - New Cairo,Cairo,162.0,3,3,15682000.0,5th settlement,3 - 3,1.0,96802.47
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,175.0,3,3,5600000.0,5th settlement,3 - 3,1.0,32000.0
Apartment,Easy Life Compound - 5th Settlement - New Cairo,Cairo,124.0,3,3,6000000.0,5th settlement,3 - 3,1.0,48387.1
Apartment,Heliopolis,Cairo,170.0,3,2,5300000.0,Heliopolis,3 - 2,0.67,31176.47
Apartment,Valore Sheraton - Sheraton,Cairo,131.0,2,2,10516250.0,Sheraton,2 - 2,1.0,80276.72
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,160.0,3,2,8500000.0,1st settlement,3 - 2,0.67,53125.0
Apartment,Andalus - New Cairo,Cairo,186.0,3,3,4000000.0,Other,3 - 3,1.0,21505.38
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,175.0,3,2,8000000.0,1st settlement,3 - 2,0.67,45714.29
Apartment,Galleria Moon Valley Compound - 5th Settlement - New Cairo,Cairo,121.0,2,2,6700000.0,5th settlement,2 - 2,1.0,55371.9
Apartment,Blue Vert - New Capital City,Cairo,144.0,2,2,4479719.0,New Capital City,2 - 2,1.0,31109.16
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,175.0,3,3,12500000.0,1st settlement,3 - 3,1.0,71428.57
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,150.0,2,3,12200000.0,1st settlement,2 - 3,1.5,81333.33
Apartment,L’Avenir - Mostakbal City,Cairo,160.0,3,3,4050000.0,Mostakbal City,3 - 3,1.0,25312.5
Apartment,Village Gardens Katameya Compound - 5th Settlement - New Cairo,Cairo,200.0,3,3,13850000.0,5th settlement,3 - 3,1.0,69250.0
Apartment,Village Gate Compound - 5th Settlement - New Cairo,Cairo,88.0,1,1,6500000.0,5th settlement,1 - 1,1.0,73863.64
Apartment,5th Settlement - New Cairo,Cairo,136.0,3,2,5400000.0,5th settlement,3 - 2,0.67,39705.88
Apartment,1st Settlement - New Cairo,Cairo,230.0,4,3,6900000.0,1st settlement,4 - 3,0.75,30000.0
Apartment,Galleria Compound - 5th Settlement - New Cairo,Cairo,135.0,2,2,6000000.0,5th settlement,2 - 2,1.0,44444.44
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,126.0,3,2,10000000.0,1st settlement,3 - 2,0.67,79365.08
Apartment,Haptown - Mostakbal City,Cairo,138.0,2,2,5750000.0,Mostakbal City,2 - 2,1.0,41666.67
Apartment,Rehab City Compound - New Cairo,Cairo,170.0,4,3,8000000.0,Rehab City,4 - 3,0.75,47058.82
Apartment,Al Maqsad - New Capital City,Cairo,134.0,3,3,7804000.0,New Capital City,3 - 3,1.0,58238.81
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,131.0,3,2,6000000.0,5th settlement,3 - 2,0.67,45801.53
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,150.0,3,3,6500000.0,1st settlement,3 - 3,1.0,43333.33
Apartment,Stone Park Compound - Katameya,Cairo,140.0,3,3,5500000.0,Katameya,3 - 3,1.0,39285.71
Apartment,Mivida Compound - 5th Settlement - New Cairo,Cairo,159.0,3,2,15995000.0,5th settlement,3 - 2,0.67,100597.48
Apartment,Degla Landmark Compound - Nasr City,Cairo,140.0,3,2,2500000.0,Nasr City,3 - 2,0.67,17857.14
Apartment,The Square Compound - 5th Settlement - New Cairo,Cairo,186.0,3,3,8500000.0,5th settlement,3 - 3,1.0,45698.92
Apartment,Nasr City,Cairo,140.0,3,2,3000000.0,Nasr City,3 - 2,0.67,21428.57
Apartment,Tag Sultan - Nasr City,Cairo,120.0,2,2,7200000.0,Nasr City,2 - 2,1.0,60000.0
Apartment,Al Andalous - 5th Settlement - New Cairo,Cairo,170.0,3,2,3750000.0,5th settlement,3 - 2,0.67,22058.82
Apartment,Stone Residence Compound - Katameya,Cairo,175.0,3,2,6000000.0,Katameya,3 - 2,0.67,34285.71
Apartment,One Kattameya - Katameya,Cairo,116.0,2,1,2800000.0,Katameya,2 - 1,0.5,24137.93
Apartment,Zed East Compound - 6th Settlement - New Cairo,Cairo,166.0,4,4,13100000.0,6th settlement,4 - 4,1.0,78915.66
Apartment,Kattameya Gate - Katameya,Cairo,85.0,2,1,2210000.0,Katameya,2 - 1,0.5,26000.0
Apartment,Shorouk City,Cairo,185.0,2,1,4000000.0,Shorouk City,2 - 1,0.5,21621.62
Apartment,Fifth Square Compound - 5th Settlement - New Cairo,Cairo,132.0,2,2,8925800.0,5th settlement,2 - 2,1.0,67619.7
Apartment,Uptown Cairo - Mokattam,Cairo,217.0,3,3,16700000.0,Mokattam,3 - 3,1.0,76958.53
Apartment,1st District - 5th Settlement - New Cairo,Cairo,180.0,3,2,5200000.0,5th settlement,3 - 2,0.67,28888.89
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,228.0,4,4,15000000.0,5th settlement,4 - 4,1.0,65789.47
Apartment,Sarai - Mostakbal City,Cairo,175.0,3,3,7000000.0,Mostakbal City,3 - 3,1.0,40000.0
Apartment,The Address East Compound - 5th Settlement - New Cairo,Cairo,160.0,3,2,8400000.0,5th settlement,3 - 2,0.67,52500.0
Apartment,Villette Compound - 5th Settlement - New Cairo,Cairo,106.0,1,2,11782000.0,5th settlement,1 - 2,2.0,111150.94
Apartment,El Fostat,Cairo,124.0,2,2,5900000.0,El Fostat,2 - 2,1.0,47580.65
Apartment,Granda Life - Shorouk City,Cairo,217.0,3,2,6000000.0,Shorouk City,3 - 2,0.67,27649.77
Apartment,The Address East Compound - 5th Settlement - New Cairo,Cairo,139.0,3,2,6250000.0,5th settlement,3 - 2,0.67,44964.03
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,135.0,3,1,4000000.0,5th settlement,3 - 1,0.33,29629.63
Apartment,New Capital City,Cairo,254.0,4,3,10680000.0,New Capital City,4 - 3,0.75,42047.24
Apartment,El Lotus - 5th Settlement - New Cairo,Cairo,160.0,3,2,4800000.0,5th settlement,3 - 2,0.67,30000.0
Apartment,Stone Park Compound - Katameya,Cairo,140.0,3,3,9000000.0,Katameya,3 - 3,1.0,64285.71
Apartment,Tag Sultan - Nasr City,Cairo,70.0,1,1,6804837.0,Nasr City,1 - 1,1.0,97211.96
Apartment,The Icon Residence Compound - 5th Settlement - New Cairo,Cairo,173.0,3,2,7785000.0,5th settlement,3 - 2,0.67,45000.0
Apartment,Madinaty,Cairo,84.0,2,1,4000000.0,Madinaty,2 - 1,0.5,47619.05
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,114.0,2,2,7000000.0,1st settlement,2 - 2,1.0,61403.51
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,116.0,2,2,10000000.0,5th settlement,2 - 2,1.0,86206.9
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,207.0,3,4,9000000.0,5th settlement,3 - 4,1.33,43478.26
Apartment,Degla Landmark Compound - Nasr City,Cairo,64.0,1,1,1300000.0,Nasr City,1 - 1,1.0,20312.5
Apartment,Mountain View 1.1 - 1st Settlement - New Cairo,Cairo,140.0,3,3,9732000.0,1st settlement,3 - 3,1.0,69514.29
Apartment,Palm Hills New Cairo Compound - 5th Settlement - New Cairo,Cairo,158.0,3,3,7250000.0,5th settlement,3 - 3,1.0,45886.08
Apartment,Arabesque - El Fostat,Cairo,125.0,2,2,4500000.0,El Fostat,2 - 2,1.0,36000.0
Apartment,New Narges - 5th Settlement - New Cairo,Cairo,145.0,3,2,4427500.0,5th settlement,3 - 2,0.67,30534.48
Apartment,5th Settlement - New Cairo,Cairo,133.0,3,2,6000000.0,5th settlement,3 - 2,0.67,45112.78
Apartment,Green Square - Mostakbal City,Cairo,170.0,3,2,5200000.0,Mostakbal City,3 - 2,0.67,30588.24
Apartment,90 Avenue Compound - 5th Settlement - New Cairo,Cairo,168.0,4,3,10500000.0,5th settlement,4 - 3,0.75,62500.0
Apartment,Dar Misr - 5th Settlement - New Cairo,Cairo,110.0,2,2,1300000.0,5th settlement,2 - 2,1.0,11818.18
Apartment,Stone Residence Compound - Katameya,Cairo,155.0,2,3,5500000.0,Katameya,2 - 3,1.5,35483.87
Apartment,Fifth Square Compound - 5th Settlement - New Cairo,Cairo,130.0,2,2,10505000.0,5th settlement,2 - 2,1.0,80807.69
Apartment,Madinaty,Cairo,165.0,3,3,8700000.0,Madinaty,3 - 3,1.0,52727.27
Apartment,Mountain View iCity Compound - 5th Settlement - New Cairo,Cairo,166.0,3,3,6500000.0,5th settlement,3 - 3,1.0,39156.63
Apartment,Rehab City Compound - New Cairo,Cairo,175.0,3,3,8645000.0,Rehab City,3 - 3,1.0,49400.0
Apartment,Madinaty,Cairo,170.0,4,4,8400000.0,Madinaty,4 - 4,1.0,49411.76
Apartment,Madinaty,Cairo,60.0,2,1,3400000.0,Madinaty,2 - 1,0.5,56666.67
Apartment,Al Maqsad - New Capital City,Cairo,184.0,3,3,9500000.0,New Capital City,3 - 3,1.0,51630.43
Apartment,Galleria Moon Valley Compound - 5th Settlement - New Cairo,Cairo,133.0,2,2,7000000.0,5th settlement,2 - 2,1.0,52631.58
Apartment,Madinaty,Cairo,96.0,2,2,4850000.0,Madinaty,2 - 2,1.0,50520.83
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,127.0,3,3,7000000.0,1st settlement,3 - 3,1.0,55118.11
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,162.0,3,3,6832000.0,1st settlement,3 - 3,1.0,42172.84
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,140.0,3,2,4150000.0,5th settlement,3 - 2,0.67,29642.86
Apartment,Garden Heights - 5th Settlement - New Cairo,Cairo,183.0,3,2,6000000.0,5th settlement,3 - 2,0.67,32786.89
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,127.0,2,2,7538000.0,1st settlement,2 - 2,1.0,59354.33
Apartment,The Capital Way - New Capital City,Cairo,171.0,3,3,5000000.0,New Capital City,3 - 3,1.0,29239.77
Apartment,Qamari - New Capital City,Cairo,155.0,2,2,5000000.0,New Capital City,2 - 2,1.0,32258.06
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,93.0,1,1,5315000.0,1st settlement,1 - 1,1.0,57150.54
Apartment,Madinaty,Cairo,134.0,3,2,6400000.0,Madinaty,3 - 2,0.67,47761.19
Apartment,Neopolis - Mostakbal City,Cairo,172.0,3,3,5775000.0,Mostakbal City,3 - 3,1.0,33575.58
Apartment,Mountain View Hyde Park Compound - 5th Settlement - New Cairo,Cairo,210.0,3,3,13000000.0,5th settlement,3 - 3,1.0,61904.76
Apartment,Hyde Park New Cairo Compound - 5th Settlement - New Cairo,Cairo,116.0,2,2,10900000.0,5th settlement,2 - 2,1.0,93965.52
Apartment,Uptown Cairo - Mokattam,Cairo,143.0,2,2,17500000.0,Mokattam,2 - 2,1.0,122377.62
Apartment,EL Patio ORO Compound - 5th Settlement - New Cairo,Cairo,164.0,3,2,16000000.0,5th settlement,3 - 2,0.67,97560.98
Apartment,Aliva mostakbal city - Mostakbal City,Cairo,125.0,3,2,6100000.0,Mostakbal City,3 - 2,0.67,48800.0
Apartment,Bavaria Town - Zahraa Al Maadi,Cairo,230.0,3,3,5000000.0,Zahraa Al Maadi,3 - 3,1.0,21739.13
Apartment,Degla Landmark Compound - Nasr City,Cairo,89.0,2,1,1950000.0,Nasr City,2 - 1,0.5,21910.11
Apartment,Mountain View iCity Compound - 5th Settlement - New Cairo,Cairo,165.0,3,3,7100000.0,5th settlement,3 - 3,1.0,43030.3
Apartment,Lake view Residence Compound - 5th Settlement - New Cairo,Cairo,120.0,2,2,11500000.0,5th settlement,2 - 2,1.0,95833.33
Apartment,Noor City - New Capital City,Cairo,98.0,2,2,5700000.0,New Capital City,2 - 2,1.0,58163.27
Apartment,Mountain View iCity Compound - 5th Settlement - New Cairo,Cairo,165.0,3,2,8000000.0,5th settlement,3 - 2,0.67,48484.85
Apartment,Degla Landmark Compound - Nasr City,Cairo,122.0,3,1,1900000.0,Nasr City,3 - 1,0.33,15573.77
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,200.0,3,2,7800000.0,5th settlement,3 - 2,0.67,39000.0
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,185.0,3,2,7500000.0,5th settlement,3 - 2,0.67,40540.54
Apartment,Madinaty,Cairo,106.0,3,2,6743360.0,Madinaty,3 - 2,0.67,63616.6
Apartment,Promenade New Cairo Compound - 5th Settlement - New Cairo,Cairo,225.0,3,3,8200000.0,5th settlement,3 - 3,1.0,36444.44
Apartment,Marriott Residence - Heliopolis,Cairo,181.0,3,2,8535000.0,Heliopolis,3 - 2,0.67,47154.7
Apartment,El Fostat,Cairo,123.0,3,2,5900000.0,El Fostat,3 - 2,0.67,47967.48
Apartment,El Maadi - Maadi,Cairo,59.0,1,1,8583606.0,Maadi,1 - 1,1.0,145484.85
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,225.0,4,3,9000000.0,1st settlement,4 - 3,0.75,40000.0
Apartment,Al Narges - 5th Settlement - New Cairo,Cairo,236.0,3,2,7788000.0,5th settlement,3 - 2,0.67,33000.0
Apartment,The Capital Way - New Capital City,Cairo,90.0,1,1,7000000.0,New Capital City,1 - 1,1.0,77777.78
Apartment,New Cairo,Cairo,160.0,3,3,6300000.0,Other,3 - 3,1.0,39375.0
Apartment,The Waterway Compound - 5th Settlement - New Cairo,Cairo,160.0,3,3,6300000.0,5th settlement,3 - 3,1.0,39375.0
Apartment,The Waterway Compound - 5th Settlement - New Cairo,Cairo,213.0,4,3,6000000.0,5th settlement,4 - 3,0.75,28169.01
Apartment,Swan Lake Residences - 1st Settlement - New Cairo,Cairo,151.0,3,3,6900000.0,1st settlement,3 - 3,1.0,45695.36
Apartment,IL Bosco - New Capital City,Cairo,126.0,2,3,4300000.0,New Capital City,2 - 3,1.5,34126.98
Apartment,Hyde Park Central - New Cairo,Cairo,165.0,3,3,8000000.0,Other,3 - 3,1.0,48484.85
Apartment,Taj City Compound - 1st Settlement - New Cairo,Cairo,168.0,3,3,8460000.0,1st settlement,3 - 3,1.0,50357.14
